filepath,class
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025002.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025003.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025004.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025005.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025006.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025007.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025008.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025009.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025010.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025011.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025012.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025013.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025014.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025015.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025016.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025017.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025018.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025019.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025020.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025021.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025022.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025023.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025024.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025025.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025026.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025027.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025028.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025029.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025030.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025031.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025032.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025033.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025034.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025035.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025036.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025037.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025038.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025039.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025040.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025041.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025042.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025043.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025044.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025045.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025046.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025047.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025048.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025049.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025050.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025051.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025052.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025053.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025054.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025055.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025056.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025057.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025058.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025059.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025060.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025061.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025062.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025063.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025064.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025065.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025066.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025067.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025068.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025069.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025070.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025071.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025072.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025073.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025074.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025075.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025076.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025077.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025078.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025079.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025080.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025081.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025082.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025083.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025084.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025085.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025086.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025087.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025088.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025089.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025090.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025091.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025092.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025093.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025094.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025095.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025096.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025097.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025098.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025099.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025100.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025101.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025102.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025103.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025104.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025105.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025106.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025107.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025108.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025109.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025110.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025111.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025112.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025113.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025114.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025115.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025116.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025117.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025118.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025119.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025120.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025121.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025122.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025123.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025124.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025125.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025126.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025127.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025128.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025129.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025130.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025131.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025132.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025133.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025134.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025135.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025136.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025137.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025138.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025139.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025140.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025141.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025142.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025143.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025144.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025145.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025146.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025147.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025148.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025149.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025150.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025151.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025152.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025153.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025154.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025155.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025156.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025157.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025158.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025159.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025160.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025161.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025162.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025163.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025164.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025165.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025166.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025167.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025168.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025169.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025170.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025171.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025172.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025173.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025174.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025175.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025176.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025177.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025178.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025179.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025180.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025181.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025182.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025183.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025184.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025185.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025186.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025187.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025188.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025189.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025190.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025191.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025192.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025193.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025194.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025195.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025196.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025197.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025198.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025199.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025200.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025201.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025202.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025203.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025204.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025205.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025206.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025207.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025208.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025209.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025210.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025211.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025212.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025213.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025214.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025215.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025216.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025217.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025218.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025219.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025220.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025221.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025222.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025223.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025224.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025225.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025226.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025227.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025228.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025229.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025230.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025231.jpg,real
C:\Users\HUAWEI\Desktop\Graduation project\Face-detection\real\r_025232.jpg,real
